Area Name,Area ID,Year,Age Group,Total,Male,Female,White Total,White Male,White Female,Black Total,Black Male,Black Female,AIAN Total,AIAN Male,AIAN Female,Asian Total,Asian Male,Asian Female,NHPI Total,NHPI Male,NHPI Female,Two or More Races Total,Two or More Races Male,Two or More Races Female
Skamania,53059,2024,10-14,681,331,350,600,286,315,0,0,0,5,0,5,1,0,1,1,1,0,73,44,29
Skamania,53059,2024,15-19,671,355,316,548,258,289,6,5,0,8,5,3,4,4,0,4,3,0,102,79,23
Skamania,53059,2024,20-24,427,224,202,332,177,155,5,5,0,18,12,6,10,1,9,1,1,0,61,28,33
Skamania,53059,2024,25-29,430,223,208,359,181,177,3,0,3,6,5,2,2,1,1,0,0,0,60,35,25
Skamania,53059,2024,30-34,629,301,328,525,272,253,1,0,1,12,0,12,8,1,7,0,0,0,83,28,55
Skamania,53059,2024,35-39,810,397,413,679,346,333,5,5,0,16,6,10,23,5,18,10,0,10,78,35,42
Skamania,53059,2024,40-44,778,369,410,680,334,345,1,0,1,15,10,4,4,2,3,3,0,3,76,22,54
Skamania,53059,2024,45-49,815,400,414,745,367,377,0,0,0,13,9,4,12,6,7,0,0,0,45,18,27
Skamania,53059,2024,50-54,780,388,392,704,349,356,1,0,1,11,4,6,9,1,8,0,0,0,55,34,21
Skamania,53059,2024,55-59,864,450,415,779,412,367,8,4,4,4,1,3,4,0,4,0,0,0,70,33,37
Skamania,53059,2024,60-64,"1,078",569,509,983,514,469,1,0,1,24,20,5,24,19,4,0,0,0,46,16,30
Skamania,53059,2024,65-69,"1,086",527,560,"1,021",493,528,1,0,1,7,3,5,9,5,3,0,0,0,49,25,23
Skamania,53059,2024,70-74,891,475,417,834,438,396,0,0,0,17,4,13,5,5,0,1,1,0,34,27,7
Skamania,53059,2024,75-79,594,313,281,559,297,262,0,0,0,7,6,1,6,1,5,0,0,0,22,9,12
Skamania,53059,2024,80-84,331,160,171,301,151,150,0,0,0,0,0,0,6,0,6,0,0,0,24,9,15
Skamania,53059,2024,85+,211,100,110,196,94,102,0,0,0,6,5,1,0,0,0,0,0,0,8,2,6
Skamania,53059,2024,Total,"12,075","6,102","5,973","10,639","5,363","5,276",39,25,14,180,99,81,135,58,77,23,10,13,"1,059",548,511
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Snohomish,53061,2024,0-4,"50,685","25,940","24,745","28,817","14,728","14,089","2,500","1,243","1,257",811,391,420,"6,867","3,608","3,259",490,230,260,"11,199","5,740","5,459"
Snohomish,53061,2024,5-9,"54,723","27,819","26,904","32,103","16,287","15,817","2,565","1,266","1,299",933,477,455,"6,984","3,544","3,440",476,271,205,"11,662","5,974","5,688"
Snohomish,53061,2024,10-14,"56,454","29,030","27,424","33,526","17,295","16,231","2,661","1,343","1,318","1,213",611,602,"6,605","3,318","3,287",502,284,217,"11,947","6,178","5,769"
Snohomish,53061,2024,15-19,"53,533","27,484","26,050","32,781","16,929","15,852","2,407","1,223","1,185","1,194",599,594,"6,624","3,303","3,322",471,219,253,"10,056","5,211","4,845"
Snohomish,53061,2024,20-24,"47,694","24,254","23,440","30,685","15,670","15,015","2,467","1,325","1,142","1,035",505,530,"6,287","3,119","3,168",442,228,213,"6,777","3,407","3,371"
Snohomish,53061,2024,25-29,"51,968","27,138","24,830","34,619","18,454","16,166","2,432","1,369","1,063",990,538,452,"7,458","3,509","3,949",509,231,278,"5,960","3,038","2,922"
Snohomish,53061,2024,30-34,"63,337","32,108","31,229","41,957","21,732","20,225","2,784","1,508","1,275",941,491,449,"10,811","4,970","5,841",628,359,268,"6,217","3,048","3,169"
Snohomish,53061,2024,35-39,"69,314","34,810","34,504","46,137","23,457","22,680","3,477","1,927","1,550","1,070",568,502,"12,114","5,659","6,455",560,284,276,"5,956","2,914","3,042"
Snohomish,53061,2024,40-44,"64,659","32,565","32,094","43,485","22,174","21,311","3,375","1,855","1,520","1,106",553,553,"10,650","4,984","5,666",523,286,237,"5,520","2,714","2,806"
Snohomish,53061,2024,45-49,"55,127","27,702","27,425","37,801","19,294","18,506","2,689","1,580","1,109","1,017",489,528,"8,993","4,082","4,910",370,165,205,"4,257","2,090","2,167"
Snohomish,53061,2024,50-54,"52,807","26,317","26,490","38,374","19,323","19,051","2,086","1,234",852,879,452,427,"7,619","3,370","4,249",313,167,147,"3,534","1,771","1,764"
Snohomish,53061,2024,55-59,"52,019","25,793","26,226","39,631","19,989","19,642","1,754","1,022",732,754,333,421,"6,666","2,872","3,793",287,132,155,"2,927","1,445","1,482"
Snohomish,53061,2024,60-64,"53,765","26,392","27,373","42,445","21,091","21,354","1,485",858,628,633,277,355,"6,229","2,719","3,510",254,121,133,"2,719","1,326","1,393"
Snohomish,53061,2024,65-69,"48,174","22,943","25,231","38,964","18,670","20,294","1,084",585,499,507,229,279,"5,491","2,386","3,105",159,100,59,"1,968",972,996
Snohomish,53061,2024,70-74,"37,971","17,279","20,692","31,579","14,411","17,169",668,346,322,304,135,168,"4,080","1,705","2,375",125,88,37,"1,215",594,620
Snohomish,53061,2024,75-79,"26,682","11,851","14,831","22,530","10,048","12,482",327,158,169,241,121,121,"2,772","1,230","1,542",89,57,32,724,238,486
Snohomish,53061,2024,80-84,"15,273","6,484","8,790","12,961","5,442","7,519",216,100,116,129,47,83,"1,570",700,869,17,11,5,380,184,197
Snohomish,53061,2024,85+,"12,915","4,709","8,206","11,155","4,049","7,105",167,67,100,54,24,30,"1,173",399,775,21,8,13,344,161,183
Snohomish,53061,2024,Total,"867,100","430,617","436,483","599,551","299,044","300,507","35,146","19,009","16,137","13,811","6,840","6,971","118,993","55,477","63,516","6,236","3,243","2,993","93,363","47,005","46,358"
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Spokane,53063,2024,0-4,"29,823","15,273","14,550","21,779","11,086","10,693",789,399,390,466,238,228,556,258,297,533,293,240,"5,700","2,999","2,701"
Spokane,53063,2024,5-9,"32,489","16,508","15,981","24,539","12,466","12,073",784,389,395,533,286,247,663,351,312,502,242,260,"5,468","2,774","2,694"
Spokane,53063,2024,10-14,"35,537","18,354","17,183","26,597","13,713","12,884",895,461,433,694,347,347,891,447,444,554,309,245,"5,905","3,077","2,828"
Spokane,53063,2024,15-19,"36,239","18,425","17,814","27,218","13,935","13,283","1,065",578,488,733,383,350,"1,093",498,595,603,344,260,"5,525","2,688","2,837"
Spokane,53063,2024,20-24,"41,347","20,533","20,813","32,070","15,877","16,193","1,393",741,653,888,445,442,"1,434",689,745,553,249,304,"5,009","2,531","2,477"
Spokane,53063,2024,25-29,"36,993","19,023","17,970","29,822","15,380","14,442","1,135",691,444,803,434,370,"1,092",488,604,374,185,189,"3,766","1,845","1,921"
Spokane,53063,2024,30-34,"37,793","19,346","18,447","30,977","15,813","15,165","1,106",689,418,781,400,382,"1,069",482,587,422,220,202,"3,438","1,744","1,694"
Spokane,53063,2024,35-39,"37,318","18,708","18,609","31,192","15,693","15,499",989,621,368,712,373,339,"1,103",453,650,364,170,193,"2,959","1,398","1,560"
Spokane,53063,2024,40-44,"35,721","17,919","17,802","29,954","14,978","14,976",951,608,343,721,363,358,"1,127",464,663,270,139,131,"2,697","1,367","1,330"
Spokane,53063,2024,45-49,"31,612","15,714","15,898","26,684","13,219","13,466",770,520,251,659,340,319,"1,131",513,617,243,99,144,"2,125","1,023","1,102"
Spokane,53063,2024,50-54,"31,342","15,605","15,737","27,013","13,419","13,594",657,424,234,579,285,293,953,402,551,221,122,99,"1,919",953,966
Spokane,53063,2024,55-59,"30,931","15,002","15,929","27,426","13,292","14,133",547,356,191,530,266,265,727,297,430,137,64,73,"1,564",726,838
Spokane,53063,2024,60-64,"34,606","16,505","18,101","31,046","14,802","16,244",602,350,252,429,212,216,772,299,473,127,65,62,"1,630",777,853
Spokane,53063,2024,65-69,"33,681","15,836","17,844","30,738","14,465","16,273",424,279,145,382,193,190,651,243,409,125,49,76,"1,361",608,753
Spokane,53063,2024,70-74,"29,170","13,730","15,440","26,969","12,686","14,284",268,153,115,279,151,128,674,242,432,86,55,31,892,443,450
Spokane,53063,2024,75-79,"21,449","9,997","11,452","20,267","9,482","10,785",164,93,71,138,56,82,355,156,199,55,13,42,470,197,273
Spokane,53063,2024,80-84,"12,472","5,434","7,038","11,802","5,155","6,648",71,39,33,83,29,54,225,98,127,7,2,5,283,113,171
Spokane,53063,2024,85+,"10,880","4,090","6,790","10,281","3,860","6,421",63,22,41,71,23,48,194,73,121,27,14,12,245,98,147
Spokane,53063,2024,Total,"559,400","276,002","283,398","466,376","229,319","237,057","12,675","7,412","5,263","9,480","4,823","4,657","14,709","6,453","8,256","5,202","2,634","2,568","50,958","25,361","25,597"
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Stevens,53065,2024,0-4,"2,252","1,158","1,094","1,726",883,843,12,5,7,186,104,83,5,1,4,25,19,6,297,145,152
Stevens,53065,2024,5-9,"2,375","1,198","1,178","1,832",949,883,10,5,5,198,93,106,22,18,4,8,4,4,305,130,176
Stevens,53065,2024,10-14,"3,053","1,587","1,465","2,315","1,205","1,110",14,7,7,250,147,103,12,9,3,21,13,8,441,207,234
Stevens,53065,2024,15-19,"3,174","1,626","1,548","2,424","1,234","1,191",22,10,12,293,165,128,21,4,17,4,2,2,409,211,198
Stevens,53065,2024,20-24,"2,016","1,014","1,003","1,590",779,811,15,6,10,178,77,101,19,18,1,7,3,4,208,132,76
Stevens,53065,2024,25-29,"1,865",961,903,"1,546",803,743,11,7,5,127,68,58,9,6,4,8,1,7,163,77,87
Stevens,53065,2024,30-34,"2,385","1,179","1,206","1,909",960,949,6,5,1,259,113,146,24,12,12,7,0,7,179,90,90
Stevens,53065,2024,35-39,"2,555","1,299","1,256","2,155","1,066","1,089",17,3,14,170,105,64,22,5,17,5,5,1,186,114,71
Stevens,53065,2024,40-44,"2,653","1,342","1,312","2,280","1,156","1,124",16,13,3,139,74,65,29,12,17,7,3,5,183,84,98
Stevens,53065,2024,45-49,"2,580","1,254","1,325","2,222","1,082","1,140",13,5,7,141,80,61,29,6,23,7,5,2,167,75,93
Stevens,53065,2024,50-54,"2,637","1,312","1,325","2,320","1,172","1,148",2,2,0,129,56,73,10,0,10,9,9,0,167,73,93
Stevens,53065,2024,55-59,"3,000","1,457","1,543","2,585","1,279","1,306",4,3,1,162,64,98,29,4,25,6,2,4,214,106,108
Stevens,53065,2024,60-64,"3,755","1,859","1,896","3,408","1,686","1,722",9,4,4,143,73,70,35,10,25,8,6,2,152,80,72
Stevens,53065,2024,65-69,"4,359","2,142","2,218","4,029","1,991","2,039",21,10,11,141,57,84,37,9,28,0,0,0,130,74,56
Stevens,53065,2024,70-74,"3,702","1,869","1,833","3,437","1,741","1,696",8,8,0,109,65,44,20,7,13,1,0,0,128,49,79
Stevens,53065,2024,75-79,"2,678","1,358","1,320","2,520","1,281","1,239",9,7,2,80,29,50,16,7,9,0,0,0,53,33,19
Stevens,53065,2024,80-84,"1,508",722,786,"1,436",684,752,0,0,0,22,16,5,5,0,5,0,0,0,46,22,24
Stevens,53065,2024,85+,"1,104",480,623,"1,025",456,568,3,3,0,37,11,26,19,0,19,1,0,1,19,9,10
Stevens,53065,2024,Total,"47,650","23,817","23,833","40,760","20,407","20,353",192,103,89,"2,763","1,397","1,366",363,128,235,125,73,52,"3,447","1,710","1,737"
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Thurston,53067,2024,0-4,"15,673","8,031","7,641","9,809","4,995","4,814",591,309,283,306,164,142,742,401,341,276,124,152,"3,948","2,039","1,909"
Thurston,53067,2024,5-9,"17,783","9,171","8,612","11,391","5,886","5,505",652,354,299,361,216,145,865,413,452,270,141,129,"4,243","2,161","2,081"
Thurston,53067,2024,10-14,"19,214","9,985","9,229","12,245","6,409","5,836",804,456,347,439,250,189,"1,037",501,536,293,160,133,"4,397","2,209","2,189"
Thurston,53067,2024,15-19,"18,887","9,761","9,126","12,392","6,438","5,954",773,374,399,453,211,242,"1,155",599,556,329,152,177,"3,785","1,986","1,799"
Thurston,53067,2024,20-24,"17,625","8,687","8,938","12,105","6,010","6,095",847,470,377,387,203,183,"1,075",510,565,375,190,185,"2,836","1,304","1,532"
Thurston,53067,2024,25-29,"18,920","9,578","9,342","13,669","6,964","6,705",918,537,380,378,166,211,"1,178",581,596,330,164,166,"2,449","1,165","1,284"
Thurston,53067,2024,30-34,"21,333","10,720","10,613","15,583","7,871","7,712",995,590,404,443,209,234,"1,500",658,842,328,173,155,"2,485","1,218","1,267"
Thurston,53067,2024,35-39,"21,577","10,551","11,026","16,029","7,942","8,087",895,488,407,436,190,247,"1,646",707,939,345,186,158,"2,226","1,038","1,188"
Thurston,53067,2024,40-44,"21,167","10,403","10,764","15,873","7,832","8,041",891,529,362,409,197,211,"1,602",681,922,324,180,144,"2,068",984,"1,084"
Thurston,53067,2024,45-49,"18,811","9,158","9,653","14,091","6,909","7,182",783,439,345,411,216,194,"1,619",637,983,304,148,157,"1,602",809,793
Thurston,53067,2024,50-54,"17,778","8,679","9,099","13,846","6,834","7,012",658,390,268,316,145,171,"1,450",609,842,179,75,104,"1,329",626,702
Thurston,53067,2024,55-59,"17,421","8,298","9,123","13,905","6,652","7,253",596,343,253,284,147,136,"1,315",542,773,187,88,99,"1,134",526,609
Thurston,53067,2024,60-64,"18,692","8,733","9,959","15,191","7,114","8,078",632,382,250,285,138,147,"1,353",496,857,142,66,76,"1,089",536,552
Thurston,53067,2024,65-69,"18,616","8,479","10,138","15,737","7,165","8,572",476,284,192,236,128,108,"1,198",468,730,142,72,70,827,361,466
Thurston,53067,2024,70-74,"17,257","7,681","9,576","15,159","6,847","8,312",309,173,136,178,70,108,891,258,633,106,48,58,613,285,328
Thurston,53067,2024,75-79,"13,032","5,940","7,092","11,611","5,356","6,256",150,89,61,119,57,63,707,256,452,40,18,22,404,165,239
Thurston,53067,2024,80-84,"7,442","3,274","4,168","6,647","2,964","3,683",71,38,33,76,28,48,404,127,277,10,7,2,234,110,125
Thurston,53067,2024,85+,"5,771","2,281","3,490","5,247","2,079","3,167",66,42,23,37,20,17,287,104,183,12,4,8,123,32,91
Thurston,53067,2024,Total,"307,000","149,410","157,590","230,530","112,266","118,264","11,108","6,288","4,820","5,554","2,757","2,797","20,023","8,547","11,476","3,993","1,998","1,995","35,792","17,553","18,239"
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Wahkiakum,53069,2024,0-4,147,81,65,105,51,54,2,2,0,4,0,4,14,13,1,0,0,0,22,16,6
Wahkiakum,53069,2024,5-9,169,83,86,117,53,64,6,0,6,3,3,1,3,0,3,1,1,0,40,27,13
Wahkiakum,53069,2024,10-14,254,136,118,192,106,85,2,2,0,11,11,1,2,0,2,0,0,0,47,17,30
Wahkiakum,53069,2024,15-19,256,131,124,219,119,100,2,2,0,5,0,4,0,0,0,0,0,0,30,10,20
Wahkiakum,53069,2024,20-24,159,68,91,155,65,90,0,0,0,1,1,0,0,0,0,0,0,0,4,2,2
Wahkiakum,53069,2024,25-29,144,62,82,129,56,73,1,1,0,3,3,0,0,0,0,0,0,0,11,2,9
Wahkiakum,53069,2024,30-34,205,98,107,174,87,87,4,1,2,6,1,4,0,0,0,2,0,2,20,8,12
Wahkiakum,53069,2024,35-39,215,108,107,166,72,94,2,0,2,1,1,1,0,0,0,0,0,0,45,35,10
Wahkiakum,53069,2024,40-44,216,111,106,179,91,88,11,2,9,2,1,1,1,0,1,0,0,0,23,16,7
Wahkiakum,53069,2024,45-49,234,111,123,215,101,115,1,0,1,3,0,3,6,4,2,0,0,0,10,7,2
Wahkiakum,53069,2024,50-54,267,123,144,242,118,125,2,2,0,1,0,1,6,2,4,0,0,0,15,2,13
Wahkiakum,53069,2024,55-59,314,156,158,269,132,138,0,0,0,6,1,5,0,0,0,0,0,0,39,23,15
Wahkiakum,53069,2024,60-64,375,189,186,347,183,164,0,0,0,3,0,3,8,1,6,0,0,0,18,5,13
Wahkiakum,53069,2024,65-69,430,210,220,396,197,199,1,1,0,7,2,5,0,0,0,0,0,0,25,10,15
Wahkiakum,53069,2024,70-74,464,239,225,420,207,213,0,0,0,12,10,1,12,10,2,0,0,0,21,13,8
Wahkiakum,53069,2024,75-79,366,179,187,359,177,181,0,0,0,3,1,2,4,0,4,0,0,0,1,1,0
Wahkiakum,53069,2024,80-84,213,107,105,213,107,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wahkiakum,53069,2024,85+,122,51,71,108,37,71,0,0,0,4,4,0,2,2,0,1,1,0,7,7,0
Wahkiakum,53069,2024,Total,"4,550","2,244","2,306","4,003","1,958","2,045",33,13,20,75,40,35,58,32,26,4,2,2,377,200,177
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Walla Walla,53071,2024,0-4,"2,927","1,496","1,431","2,282","1,177","1,104",14,8,6,30,17,13,28,9,18,6,5,1,567,280,287
Walla Walla,53071,2024,5-9,"3,443","1,754","1,689","2,640","1,305","1,334",38,21,17,41,20,21,43,18,25,10,6,5,670,384,286
Walla Walla,53071,2024,10-14,"3,954","2,076","1,877","3,096","1,654","1,442",41,22,19,59,28,31,35,26,10,12,2,9,710,344,365
Walla Walla,53071,2024,15-19,"4,661","2,337","2,323","3,550","1,817","1,732",87,45,42,77,40,37,147,62,85,16,6,10,785,368,417
Walla Walla,53071,2024,20-24,"5,323","2,769","2,554","3,972","2,074","1,898",196,112,84,108,80,28,172,99,73,36,29,8,839,375,464
Walla Walla,53071,2024,25-29,"3,529","1,990","1,539","2,857","1,581","1,276",129,107,21,80,60,20,60,31,29,20,5,14,384,205,178
Walla Walla,53071,2024,30-34,"3,658","2,022","1,637","2,972","1,640","1,332",155,121,34,66,53,13,71,27,44,16,9,7,380,173,207
Walla Walla,53071,2024,35-39,"3,910","2,052","1,858","3,217","1,672","1,545",120,101,19,97,55,42,77,38,38,14,7,7,385,179,207
Walla Walla,53071,2024,40-44,"3,851","1,946","1,905","3,234","1,635","1,599",113,89,24,69,39,30,70,12,57,6,1,4,359,169,190
Walla Walla,53071,2024,45-49,"3,514","1,774","1,739","3,033","1,509","1,525",77,58,19,57,36,21,77,23,54,9,6,4,260,143,117
Walla Walla,53071,2024,50-54,"3,365","1,675","1,689","2,923","1,460","1,463",66,57,9,58,26,32,43,11,32,9,8,1,265,113,152
Walla Walla,53071,2024,55-59,"3,544","1,709","1,834","3,049","1,454","1,595",57,50,7,72,32,40,48,22,25,6,6,1,312,145,166
Walla Walla,53071,2024,60-64,"3,818","1,826","1,991","3,367","1,631","1,735",33,21,12,70,37,33,84,21,63,1,1,0,263,115,148
Walla Walla,53071,2024,65-69,"4,089","1,919","2,169","3,681","1,731","1,950",28,15,13,48,25,23,47,14,32,4,3,1,281,131,150
Walla Walla,53071,2024,70-74,"3,653","1,779","1,874","3,376","1,643","1,733",29,24,5,20,11,9,34,3,31,9,2,6,185,96,90
Walla Walla,53071,2024,75-79,"2,728","1,300","1,429","2,565","1,235","1,329",15,8,7,14,9,4,52,15,37,1,1,0,81,30,51
Walla Walla,53071,2024,80-84,"1,704",772,932,"1,610",733,877,7,2,5,7,6,2,5,1,4,4,2,3,71,29,42
Walla Walla,53071,2024,85+,"1,707",633,"1,074","1,596",589,"1,007",17,11,7,11,3,8,35,14,20,1,0,1,48,16,32
Walla Walla,53071,2024,Total,"63,375","31,831","31,544","53,020","26,543","26,477","1,222",872,350,984,578,406,"1,126",446,680,178,96,82,"6,845","3,296","3,549"
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Whatcom,53073,2024,0-4,"10,409","5,276","5,132","7,270","3,708","3,562",138,63,74,490,242,248,382,198,185,36,21,16,"2,092","1,045","1,048"
Whatcom,53073,2024,5-9,"12,190","6,238","5,952","8,665","4,473","4,192",139,84,55,668,362,307,493,239,254,37,10,27,"2,187","1,070","1,117"
Whatcom,53073,2024,10-14,"13,716","7,046","6,670","9,767","5,055","4,712",252,113,140,634,369,265,573,271,303,56,29,27,"2,433","1,209","1,224"
Whatcom,53073,2024,15-19,"15,828","7,811","8,017","11,297","5,652","5,645",274,137,136,626,319,307,950,450,500,70,38,32,"2,611","1,215","1,396"
Whatcom,53073,2024,20-24,"21,099","10,183","10,916","15,902","7,633","8,269",382,227,156,587,327,260,"1,212",563,649,74,33,41,"2,941","1,401","1,540"
Whatcom,53073,2024,25-29,"15,988","8,370","7,619","12,490","6,552","5,938",239,152,87,619,303,316,729,353,376,73,35,38,"1,839",975,864
Whatcom,53073,2024,30-34,"15,590","8,049","7,541","12,410","6,537","5,873",244,140,103,546,275,271,833,394,438,85,26,58,"1,473",676,797
Whatcom,53073,2024,35-39,"15,211","7,641","7,570","12,272","6,200","6,072",200,147,53,490,254,236,810,336,473,106,47,59,"1,334",657,677
Whatcom,53073,2024,40-44,"15,152","7,521","7,631","12,213","6,090","6,122",211,158,53,486,248,239,949,428,521,59,37,22,"1,233",559,675
Whatcom,53073,2024,45-49,"13,571","6,805","6,766","11,005","5,602","5,403",195,127,69,454,233,222,867,339,528,50,17,32,"1,000",487,513
Whatcom,53073,2024,50-54,"13,032","6,488","6,544","10,711","5,396","5,315",190,134,57,398,191,207,775,297,478,42,26,15,916,445,472
Whatcom,53073,2024,55-59,"12,865","6,138","6,727","10,753","5,170","5,583",147,106,41,412,195,218,682,250,432,47,24,23,824,394,430
Whatcom,53073,2024,60-64,"14,169","6,734","7,435","12,234","5,854","6,380",131,81,51,335,128,206,717,323,394,49,33,16,703,314,388
Whatcom,53073,2024,65-69,"14,769","6,858","7,911","13,012","6,032","6,980",116,92,24,285,134,151,690,303,388,60,33,27,606,264,342
Whatcom,53073,2024,70-74,"13,767","6,404","7,362","12,437","5,810","6,627",74,42,32,196,68,128,619,283,336,38,23,15,404,179,225
Whatcom,53073,2024,75-79,"10,247","4,798","5,449","9,298","4,332","4,966",35,29,6,149,67,82,406,184,221,46,8,38,313,178,135
Whatcom,53073,2024,80-84,"5,752","2,658","3,094","5,294","2,476","2,818",13,5,8,93,41,51,217,75,142,5,2,4,130,59,71
Whatcom,53073,2024,85+,"4,645","1,872","2,773","4,389","1,778","2,611",24,11,14,31,11,20,140,42,98,5,2,3,56,28,28
Whatcom,53073,2024,Total,"238,000","116,889","121,111","191,417","94,351","97,066","3,006","1,848","1,158","7,500","3,765","3,735","12,044","5,328","6,716",939,444,495,"23,094","11,153","11,941"
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Whitman,53075,2024,0-4,"1,888",942,946,"1,404",706,698,58,22,36,18,18,0,123,56,68,4,3,1,280,137,143
Whitman,53075,2024,5-9,"2,027","1,034",993,"1,537",801,736,79,29,50,12,8,4,85,26,59,7,1,6,307,170,138
Whitman,53075,2024,10-14,"2,056","1,029","1,027","1,551",739,812,51,28,23,16,14,2,139,58,80,13,10,4,286,180,106
Whitman,53075,2024,15-19,"8,007","3,735","4,272","5,757","2,767","2,991",286,125,161,79,46,33,675,336,338,80,33,47,"1,130",428,702
Whitman,53075,2024,20-24,"10,489","5,225","5,264","7,665","3,759","3,906",414,241,173,83,31,51,"1,105",583,523,52,26,25,"1,171",585,586
Whitman,53075,2024,25-29,"3,415","1,837","1,579","2,455","1,307","1,148",98,58,40,25,11,14,495,287,208,2,0,2,340,173,167
Whitman,53075,2024,30-34,"2,940","1,545","1,395","2,157","1,094","1,062",95,45,50,29,16,14,386,206,180,6,4,2,267,180,88
Whitman,53075,2024,35-39,"2,347","1,215","1,132","1,869",985,884,83,38,45,25,16,9,191,99,93,4,2,2,175,76,99
Whitman,53075,2024,40-44,"2,056","1,036","1,019","1,683",864,819,63,31,32,10,4,6,176,75,101,2,2,0,123,61,62
Whitman,53075,2024,45-49,"1,815",893,923,"1,469",728,740,26,19,7,30,14,15,159,74,85,13,7,5,119,50,70
Whitman,53075,2024,50-54,"1,666",836,830,"1,412",707,706,32,11,21,15,9,7,122,66,57,2,1,1,82,43,39
Whitman,53075,2024,55-59,"1,799",873,925,"1,576",776,800,20,13,8,20,7,12,83,33,50,3,3,1,96,42,55
Whitman,53075,2024,60-64,"1,996",965,"1,032","1,797",864,933,20,17,3,18,6,11,90,39,51,2,0,2,69,38,31
Whitman,53075,2024,65-69,"1,970",964,"1,006","1,796",889,907,22,10,12,11,6,4,56,19,37,2,0,2,83,39,44
Whitman,53075,2024,70-74,"1,562",787,775,"1,460",739,721,13,6,8,6,2,4,47,27,20,0,0,0,35,13,22
Whitman,53075,2024,75-79,"1,203",544,659,"1,138",511,627,4,2,1,4,1,3,26,9,17,0,0,0,30,21,10
Whitman,53075,2024,80-84,832,359,473,787,332,455,12,5,7,6,4,2,10,5,6,2,0,2,16,13,3
Whitman,53075,2024,85+,683,286,396,649,271,379,5,1,3,7,3,4,12,9,3,0,0,0,10,2,8
Whitman,53075,2024,Total,"48,750","24,104","24,646","38,163","18,840","19,323","1,380",700,680,412,216,196,"3,981","2,007","1,974",194,93,101,"4,620","2,250","2,370"
.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Yakima,53077,2024,0-4,"16,744","8,622","8,122","11,290","5,656","5,634",133,61,72,"1,114",554,560,146,69,77,37,13,24,"4,025","2,269","1,756"
Yakima,53077,2024,5-9,"18,164","9,356","8,808","12,483","6,529","5,954",170,73,96,"1,346",726,620,150,72,78,57,19,37,"3,959","1,936","2,023"
Yakima,53077,2024,10-14,"20,521","10,422","10,100","14,624","7,290","7,334",182,104,78,"1,443",729,714,159,71,88,43,20,23,"4,070","2,207","1,863"
Yakima,53077,2024,15-19,"20,959","10,674","10,285","15,249","7,776","7,473",261,137,124,"1,389",765,623,242,144,98,39,17,22,"3,779","1,835","1,944"
Yakima,53077,2024,20-24,"17,874","8,976","8,899","13,193","6,761","6,432",222,140,82,"1,283",627,656,202,78,124,51,37,14,"2,923","1,332","1,591"
Yakima,53077,2024,25-29,"16,848","8,805","8,043","12,418","6,411","6,007",242,150,93,"1,148",591,557,263,122,141,42,19,23,"2,735","1,512","1,222"
